Student_ID,Subject,Study_Hours,Social_Hours,Grade
18314,Math AA HL,18.0,1.9,6.0
18315,Chem HL,11.2,6.8,5.0
18316,Econ SL,20.1,30.4,5.0
18317,Eng A Lit SL,26.6,23.5,7.0
18318,Econ SL,11.0,1.8,7.0
18319,Math AA HL,9.1,3.4,4.0
18320,Eng A Lit SL,15.9,8.9,7.0
18321,French B SL,19.4,6.5,7.0
18322,Econ SL,14.5,1.3,6.0
18323,Econ SL,9.7,4.6,4.0
18324,French B SL,14.5,30.9,6.0
18325,Physics HL,18.0,30.3,3.0
18326,Chem HL,13.0,8.2,3.0
18327,French B SL,18.0,10.1,7.0
18328,Chem HL,20.8,2.5,6.0
18329,Eng A Lit SL,16.2,13.5,6.0
18330,Chem HL,14.9,0.5,5.0
18331,Econ SL,19.1,2.5,7.0
18332,Math AA HL,10.7,0.1,5.0
18333,Physics HL,10.2,4.9,3.0
18334,Chem HL,13.7,19.0,5.0
18335,Chem HL,12.5,40.5,3.0
18336,French B SL,11.0,11.0,5.0
18337,Math AA HL,24.2,13.7,6.0
18338,French B SL,25.9,3.0,7.0
18339,Chem HL,13.2,7.3,6.0
18340,Eng A Lit SL,15.5,13.3,6.0
18341,French B SL,14.1,6.9,7.0
18342,French B SL,20.5,0.9,7.0
18343,Math AA HL,21.5,13.5,5.0
18344,Econ SL,6.1,2.5,5.0
18345,French B SL,17.4,1.0,7.0
18346,French B SL,8.5,6.5,5.0
18347,Physics HL,23.8,0.8,7.0
18348,Chem HL,17.2,9.9,5.0
18349,Math AA HL,10.9,10.2,4.0
18350,French B SL,13.8,3.0,7.0
18351,Econ SL,13.6,33.4,4.0
18352,Econ SL,17.6,17.4,6.0
18353,Chem HL,20.2,1.2,6.0
18354,Math AA HL,9.3,13.8,4.0
18355,Econ SL,24.2,4.4,7.0
18356,French B SL,23.0,13.9,7.0
18357,Eng A Lit SL,10.6,16.1,6.0
18358,Econ SL,15.4,1.6,7.0
18359,Physics HL,23.6,10.8,6.0
18360,Math AA HL,21.2,19.9,4.0
18361,Eng A Lit SL,13.3,3.9,7.0
18362,Math AA HL,19.1,0.8,5.0
18363,Math AA HL,30.0,0.3,7.0
18364,Physics HL,15.5,1.2,4.0
18365,Eng A Lit SL,11.8,0.0,6.0
18366,French B SL,15.9,4.0,5.0
18367,Chem HL,16.2,3.6,6.0
18368,Eng A Lit SL,12.4,1.2,6.0
18369,Econ SL,17.2,10.5,7.0
18370,Math AA HL,8.7,48.2,1.0
18371,Econ SL,11.7,23.1,5.0
18372,Eng A Lit SL,18.8,2.9,7.0
18373,Chem HL,6.2,14.7,4.0
18374,Econ SL,19.5,27.6,5.0
18375,Eng A Lit SL,4.9,23.7,2.0
18376,Chem HL,6.3,21.6,4.0
18377,Physics HL,12.5,15.4,5.0
18378,Math AA HL,16.4,3.5,4.0
18379,French B SL,21.6,0.9,7.0
18380,Eng A Lit SL,15.3,6.7,7.0
18381,Physics HL,13.8,0.6,5.0
18382,Econ SL,17.9,64.8,3.0
18383,Eng A Lit SL,10.6,4.4,6.0
18384,Physics HL,15.7,31.8,3.0
18385,Chem HL,9.0,14.8,4.0
18386,Physics HL,15.4,5.3,5.0
18387,Econ SL,14.4,1.3,6.0
18388,Econ SL,11.0,2.7,7.0
18389,Chem HL,15.8,11.2,5.0
18390,Physics HL,15.8,17.7,4.0
18391,Eng A Lit SL,20.9,38.8,6.0
18392,French B SL,7.0,1.4,7.0
18393,Math AA HL,14.6,1.7,5.0
18394,Econ SL,11.2,0.4,6.0
18395,French B SL,19.3,3.0,7.0
18396,Physics HL,18.8,17.2,4.0
18397,Chem HL,17.5,2.2,6.0
18398,Econ SL,11.5,7.9,5.0
18399,Econ SL,19.4,5.9,7.0
18400,Eng A Lit SL,7.3,3.9,5.0
18401,Math AA HL,6.3,9.6,4.0
18402,Math AA HL,8.6,7.0,4.0
18403,Eng A Lit SL,14.8,4.1,6.0
18404,Physics HL,18.4,11.7,5.0
18405,Math AA HL,0.1,3.3,2.0
18406,Eng A Lit SL,21.6,10.3,7.0
18407,Physics HL,15.7,31.5,3.0
18408,Eng A Lit SL,7.2,13.1,5.0
18409,Math AA HL,15.5,5.4,4.0
18410,French B SL,20.5,13.8,7.0
18411,Math AA HL,18.0,16.6,6.0
18412,Math AA HL,20.5,3.9,5.0
18413,French B SL,8.2,12.2,6.0
18414,Physics HL,12.9,5.7,5.0
18415,Econ SL,10.4,17.1,4.0
18416,Econ SL,23.6,3.5,7.0
18417,Eng A Lit SL,18.2,27.8,6.0
18418,Physics HL,29.2,8.6,6.0
18419,Physics HL,12.7,4.4,3.0
18420,Eng A Lit SL,11.4,5.4,6.0
18421,Physics HL,14.3,4.3,6.0
18422,Econ SL,21.9,1.6,7.0
18423,Chem HL,13.2,0.7,7.0
18424,Econ SL,15.6,3.9,7.0
18425,Math AA HL,15.5,6.1,4.0
18426,Chem HL,15.2,4.5,6.0
18427,Eng A Lit SL,11.7,0.1,5.0
18428,Econ SL,14.3,8.7,7.0
18429,French B SL,14.1,1.6,7.0
18430,French B SL,15.0,2.4,7.0
18431,Eng A Lit SL,19.7,1.3,6.0
18432,Econ SL,23.8,7.3,7.0
18433,Econ SL,10.8,1.0,6.0
18434,Eng A Lit SL,13.0,3.0,6.0
18435,Physics HL,10.9,6.0,5.0
18436,Math AA HL,15.9,1.8,5.0
18437,Chem HL,12.3,5.9,5.0
18438,Eng A Lit SL,16.2,4.2,7.0
18439,French B SL,20.5,19.7,7.0
18440,Math AA HL,2.4,15.8,2.0
18441,Math AA HL,17.5,49.4,3.0
18442,Physics HL,12.7,7.5,4.0
18443,French B SL,17.3,8.6,7.0
18444,Math AA HL,10.5,29.3,2.0
18445,French B SL,21.0,5.1,7.0
18446,Chem HL,19.6,8.1,6.0
18447,French B SL,17.8,4.8,7.0
18448,Math AA HL,19.0,7.9,6.0
18449,Econ SL,11.3,0.8,6.0
18450,French B SL,11.9,15.3,6.0
18451,French B SL,18.8,42.2,5.0
18452,Econ SL,11.2,0.7,7.0
18453,French B SL,22.2,16.1,7.0
18454,Math AA HL,13.4,2.8,4.0
18455,Chem HL,17.5,2.2,5.0
18456,French B SL,25.5,11.8,7.0
18457,Chem HL,11.5,0.5,5.0
18458,Math AA HL,15.3,6.2,5.0
18459,Eng A Lit SL,20.3,0.0,7.0
18460,French B SL,19.8,8.1,7.0
18461,Chem HL,13.4,6.2,5.0
18462,French B SL,12.4,24.7,5.0
18463,Physics HL,13.8,12.7,6.0
18464,Physics HL,22.2,1.3,6.0
18465,Math AA HL,13.6,4.4,3.0
18466,Econ SL,15.4,26.8,5.0
18467,Chem HL,12.9,12.9,3.0
18468,Chem HL,18.5,9.0,5.0
18469,Econ SL,15.8,8.2,7.0
18470,Econ SL,10.0,5.1,7.0
18471,French B SL,10.2,8.8,5.0
18472,Physics HL,5.0,14.8,2.0
18473,French B SL,10.8,1.4,7.0
18474,French B SL,19.0,35.0,6.0
18475,Econ SL,21.6,2.7,7.0
18476,Math AA HL,18.4,5.9,5.0
18477,Eng A Lit SL,17.8,0.2,7.0
18478,Math AA HL,14.4,8.0,5.0
18479,Math AA HL,18.9,4.8,6.0
18480,Math AA HL,16.4,2.9,5.0
18481,French B SL,24.0,42.4,6.0
18482,French B SL,14.5,5.6,7.0
18483,French B SL,21.7,5.3,7.0
18484,French B SL,19.4,6.2,7.0
18485,Econ SL,18.7,1.2,7.0
18486,Physics HL,4.9,5.0,3.0
18487,Chem HL,19.6,4.1,6.0
18488,Physics HL,14.4,6.3,5.0
18489,Chem HL,12.8,19.4,5.0
18490,French B SL,7.6,2.1,6.0
18491,Physics HL,15.0,9.4,5.0
18492,Chem HL,15.2,0.4,5.0
18493,Eng A Lit SL,8.5,3.8,5.0
18494,Math AA HL,7.6,6.4,4.0
18495,Chem HL,17.4,0.8,6.0
18496,Econ SL,19.4,7.9,6.0
18497,Physics HL,16.0,3.7,5.0
18498,Physics HL,20.8,49.4,3.0
18499,Eng A Lit SL,14.6,10.0,7.0
18500,Chem HL,14.7,2.8,5.0
18501,Math AA HL,10.4,1.1,3.0
18502,Physics HL,7.2,0.4,4.0
18503,French B SL,24.3,1.0,7.0
18504,Econ SL,20.7,11.4,7.0
18505,French B SL,8.0,19.3,6.0
18506,Chem HL,15.8,1.7,4.0
18507,Econ SL,14.5,5.1,7.0
18508,Eng A Lit SL,13.6,4.4,5.0
18509,Math AA HL,13.0,10.3,4.0
18510,Chem HL,16.9,2.0,6.0
18511,Chem HL,19.1,30.6,6.0
18512,Econ SL,17.0,13.0,7.0
18513,Math AA HL,14.4,31.0,3.0
18514,Physics HL,14.2,3.2,5.0
18515,French B SL,19.7,8.9,7.0
18516,Physics HL,17.3,13.2,5.0
18517,Eng A Lit SL,15.4,12.4,6.0
18518,Math AA HL,14.8,0.2,5.0
18519,Physics HL,16.7,63.7,3.0
18520,Chem HL,12.7,26.3,4.0
18521,Chem HL,19.1,1.3,6.0
18522,Eng A Lit SL,9.6,7.8,6.0
18523,Eng A Lit SL,12.9,3.8,6.0
18524,Math AA HL,18.1,21.1,4.0
18525,Physics HL,9.3,12.0,3.0
18526,Chem HL,7.1,2.5,3.0
18527,Math AA HL,15.3,0.3,5.0
18528,Math AA HL,6.5,3.4,4.0
18529,Chem HL,8.5,0.4,3.0
18530,Physics HL,18.8,1.5,6.0
18531,French B SL,14.0,10.1,6.0
18532,Eng A Lit SL,21.4,13.7,6.0
18533,Econ SL,9.0,6.3,6.0
18534,Physics HL,14.5,9.2,4.0
18535,French B SL,17.0,1.7,7.0
18536,French B SL,9.1,3.8,6.0
18537,Chem HL,20.2,12.5,6.0
18538,French B SL,17.6,4.5,7.0
18539,Eng A Lit SL,7.0,4.3,6.0
18540,Math AA HL,14.8,2.2,5.0
18541,Physics HL,16.9,9.0,5.0
18542,Econ SL,12.0,16.6,5.0
18543,Eng A Lit SL,7.6,6.3,6.0
18544,French B SL,16.4,1.2,7.0
18545,Math AA HL,26.1,18.2,5.0
18546,Math AA HL,13.1,0.7,3.0
18547,French B SL,22.8,6.4,7.0
18548,Eng A Lit SL,11.2,3.0,5.0
18549,Econ SL,16.1,27.5,5.0
18550,French B SL,18.9,13.4,6.0
18551,Physics HL,15.0,8.4,5.0
18552,Math AA HL,13.5,11.0,4.0
18553,Chem HL,18.6,7.6,6.0
18554,Math AA HL,24.5,1.6,7.0
18555,French B SL,16.5,12.3,6.0
18556,Econ SL,12.4,6.8,6.0
18557,French B SL,14.1,10.1,7.0
18558,Chem HL,27.6,0.5,7.0
18559,Chem HL,15.7,1.5,6.0
18560,Math AA HL,12.0,8.9,5.0
18561,French B SL,9.3,6.2,6.0
18562,Math AA HL,5.9,2.6,4.0
18563,Eng A Lit SL,16.8,2.8,7.0
18564,French B SL,18.3,10.0,7.0
18565,Econ SL,13.0,0.6,7.0
18566,Math AA HL,14.9,5.7,4.0
18567,Econ SL,9.1,7.4,6.0
18568,French B SL,15.7,3.7,6.0
18569,French B SL,17.4,17.2,5.0
18570,Physics HL,12.3,0.6,5.0
18571,Math AA HL,23.5,20.1,7.0
18572,French B SL,10.8,12.8,7.0
18573,Chem HL,16.4,5.9,5.0
18574,Chem HL,19.2,25.8,5.0
18575,Physics HL,14.6,12.1,4.0
18576,French B SL,14.1,26.7,6.0
18577,Math AA HL,7.9,6.4,4.0
18578,Econ SL,21.8,6.0,7.0
18579,Math AA HL,14.2,7.6,4.0
18580,Econ SL,17.7,0.7,7.0
18581,Econ SL,18.4,23.9,5.0
18582,Econ SL,11.9,11.0,6.0
18583,Chem HL,14.0,9.6,5.0
18584,Eng A Lit SL,21.7,26.1,7.0
18585,French B SL,9.4,50.6,3.0
18586,Physics HL,25.6,1.8,6.0
18587,Physics HL,11.3,13.8,4.0
18588,Econ SL,9.1,8.7,6.0
18589,French B SL,15.7,6.2,7.0
18590,French B SL,26.0,38.0,6.0
18591,Econ SL,5.4,19.0,4.0
18592,Physics HL,14.3,11.9,4.0
18593,Physics HL,17.4,4.8,5.0
18594,Math AA HL,15.2,11.0,5.0
18595,Physics HL,16.9,7.6,5.0
18596,Econ SL,11.4,2.9,6.0
18597,Chem HL,12.0,6.0,5.0
18598,Physics HL,14.3,2.4,5.0
18599,Physics HL,9.4,6.9,3.0
18600,Chem HL,14.8,12.7,5.0
18601,Chem HL,13.1,0.4,6.0
18602,French B SL,12.6,14.5,6.0
18603,Econ SL,16.6,0.2,7.0
18604,Econ SL,5.9,7.3,6.0
18605,Physics HL,13.9,8.5,5.0
18606,Chem HL,26.6,14.3,7.0
18607,Math AA HL,9.6,14.3,3.0
18608,Eng A Lit SL,21.4,5.4,7.0
18609,Chem HL,15.3,0.7,6.0
18610,Eng A Lit SL,12.0,11.8,5.0
18611,Physics HL,8.4,7.2,5.0
18612,Math AA HL,15.7,4.1,5.0
18613,Econ SL,22.3,2.7,7.0
18614,Math AA HL,13.1,1.3,4.0
18615,Econ SL,14.6,3.5,7.0
18616,French B SL,20.1,6.1,7.0
18617,Econ SL,16.7,6.5,7.0
18618,Econ SL,7.1,8.7,6.0
18619,French B SL,15.5,4.5,7.0
18620,Physics HL,22.6,25.2,5.0
18621,Chem HL,14.8,6.8,5.0
18622,Math AA HL,1.3,5.5,1.0
18623,Physics HL,16.9,0.5,6.0
18624,Physics HL,14.0,9.1,5.0
18625,Econ SL,5.9,9.2,5.0
18626,Chem HL,6.6,8.8,3.0
18627,Math AA HL,19.9,21.9,4.0
18628,Econ SL,11.3,14.4,6.0
18629,Econ SL,10.5,20.2,6.0
18630,Math AA HL,14.8,0.6,5.0
18631,Math AA HL,11.8,3.8,4.0
18632,French B SL,15.5,3.8,7.0
18633,Math AA HL,14.0,10.7,4.0
18634,Eng A Lit SL,9.0,6.0,5.0
18635,Econ SL,12.4,15.0,5.0
18636,Chem HL,17.2,4.9,6.0
18637,Math AA HL,15.2,2.5,3.0
18638,Chem HL,14.6,3.4,6.0
18639,Chem HL,24.7,2.0,7.0
18640,Eng A Lit SL,18.7,2.2,7.0
18641,Math AA HL,19.3,2.4,7.0
18642,Chem HL,14.2,0.2,6.0
18643,Econ SL,16.1,12.6,5.0
18644,Math AA HL,12.8,5.1,4.0
18645,Eng A Lit SL,18.9,0.2,7.0
18646,French B SL,14.4,4.6,7.0
18647,French B SL,16.1,23.6,6.0
18648,French B SL,15.8,7.2,7.0
18649,French B SL,14.9,43.2,4.0
18650,Physics HL,29.7,7.8,7.0
18651,Chem HL,11.7,32.9,4.0
18652,Physics HL,11.6,2.3,6.0
18653,Math AA HL,18.5,3.4,4.0
18654,Econ SL,12.0,12.0,5.0
18655,French B SL,13.5,43.3,4.0
18656,Math AA HL,9.6,17.4,3.0
18657,Eng A Lit SL,17.5,8.1,7.0
18658,Chem HL,17.5,0.9,6.0
18659,Eng A Lit SL,13.4,4.5,6.0
18660,Chem HL,18.6,0.9,6.0
18661,Eng A Lit SL,5.7,3.7,4.0
18662,Eng A Lit SL,11.5,3.0,5.0
18663,Econ SL,14.2,4.9,7.0
18664,Chem HL,9.1,18.2,3.0
18665,Math AA HL,6.3,1.6,5.0
18666,Eng A Lit SL,13.5,3.7,5.0
18667,Chem HL,18.5,3.0,5.0
18668,Chem HL,21.4,3.5,5.0
18669,Eng A Lit SL,12.3,4.5,7.0
18670,Math AA HL,18.7,2.8,5.0
18671,French B SL,18.2,28.6,5.0
18672,Econ SL,21.1,5.4,7.0
18673,Physics HL,13.2,1.2,5.0
18674,French B SL,6.0,6.3,6.0
18675,Eng A Lit SL,15.4,2.0,5.0
18676,Eng A Lit SL,9.9,2.4,4.0
18677,Econ SL,11.4,3.4,7.0
18678,Chem HL,13.5,1.3,5.0
18679,Econ SL,13.3,12.8,6.0
18680,Math AA HL,15.7,15.7,4.0
18681,Econ SL,18.5,5.0,5.0
18682,Econ SL,13.2,11.7,6.0
18683,Math AA HL,17.0,4.9,5.0
18684,Eng A Lit SL,15.1,1.8,6.0
18685,Math AA HL,19.7,5.1,6.0
18686,Physics HL,14.1,8.1,5.0
18687,Econ SL,14.6,0.4,7.0
18688,Math AA HL,13.1,10.6,3.0
18689,Math AA HL,14.2,13.6,2.0
18690,Econ SL,11.1,19.7,5.0
18691,Chem HL,10.6,1.1,6.0
18692,Eng A Lit SL,18.9,0.0,7.0
18693,Math AA HL,9.6,0.8,4.0
18694,Eng A Lit SL,13.4,25.8,4.0
18695,Math AA HL,20.1,14.5,6.0
18696,Math AA HL,13.2,18.0,4.0
18697,Math AA HL,19.1,7.3,5.0
18698,Chem HL,12.0,7.5,6.0
18699,Math AA HL,9.7,3.5,3.0
18700,French B SL,7.0,18.5,5.0
18701,Physics HL,21.6,17.7,4.0
18702,Econ SL,9.3,5.0,6.0
18703,Econ SL,18.7,4.0,6.0
18704,Math AA HL,10.0,13.4,3.0
18705,Econ SL,21.6,0.3,7.0
18706,French B SL,26.0,19.7,7.0
18707,Eng A Lit SL,6.6,5.9,5.0
18708,Chem HL,9.6,5.8,5.0
18709,Eng A Lit SL,18.9,11.1,6.0
18710,Chem HL,17.6,10.4,6.0
18711,Eng A Lit SL,18.9,3.1,6.0
18712,Eng A Lit SL,12.1,28.7,4.0
18713,Physics HL,24.9,42.9,5.0
18714,Physics HL,15.6,7.5,5.0
18715,Physics HL,8.9,8.2,4.0
18716,Eng A Lit SL,13.7,8.1,4.0
18717,Econ SL,9.0,6.7,6.0
18718,Chem HL,23.0,29.0,5.0
18719,Physics HL,11.7,2.8,5.0
18720,Chem HL,17.5,1.1,6.0
18721,Chem HL,12.6,26.5,3.0
18722,Math AA HL,11.9,2.4,4.0
18723,French B SL,5.4,13.8,5.0
18724,Eng A Lit SL,18.0,2.3,6.0
18725,French B SL,21.5,32.2,7.0
18726,Eng A Lit SL,10.4,15.7,4.0
18727,Chem HL,7.3,25.1,4.0
18728,French B SL,19.0,30.2,6.0
18729,Math AA HL,6.8,0.9,3.0
18730,French B SL,21.1,5.7,7.0
18731,Econ SL,10.5,10.4,6.0
18732,French B SL,9.5,16.2,6.0
18733,Math AA HL,16.2,2.8,5.0
18734,Math AA HL,9.8,24.6,3.0
18735,Physics HL,11.5,2.5,4.0
18736,Econ SL,16.8,20.1,6.0
18737,Eng A Lit SL,2.9,7.2,6.0
18738,Chem HL,23.2,7.2,6.0
18739,French B SL,15.2,4.7,6.0
18740,French B SL,8.5,1.1,6.0
18741,Chem HL,9.9,4.3,5.0
18742,Math AA HL,20.0,5.6,5.0
18743,Math AA HL,18.0,6.5,5.0
18744,French B SL,21.9,13.4,7.0
18745,French B SL,11.6,4.3,6.0
18746,Chem HL,16.5,5.2,6.0
18747,Chem HL,17.1,23.7,6.0
18748,Econ SL,18.5,14.0,7.0
18749,Eng A Lit SL,20.6,0.2,7.0
18750,Math AA HL,11.4,16.7,3.0
18751,Physics HL,14.4,46.0,3.0
18752,Econ SL,11.9,28.1,5.0
18753,Physics HL,14.7,18.1,5.0
18754,Econ SL,18.5,9.9,7.0
18755,Chem HL,6.7,3.3,4.0
18756,Eng A Lit SL,20.5,10.6,7.0
18757,French B SL,9.3,11.9,6.0
18758,Chem HL,13.5,3.3,5.0
18759,Chem HL,21.2,2.9,7.0
18760,Econ SL,16.6,5.1,7.0
18761,Chem HL,16.7,10.2,5.0
18762,Physics HL,9.1,3.5,4.0
18763,Chem HL,9.8,8.1,5.0
18764,Eng A Lit SL,19.7,22.9,5.0
18765,Physics HL,12.1,3.5,5.0
18766,Eng A Lit SL,12.5,33.8,4.0
18767,Econ SL,19.8,6.4,7.0
18768,Physics HL,9.8,1.1,4.0
18769,Econ SL,16.3,0.6,7.0
18770,Eng A Lit SL,15.2,4.1,7.0
18771,Math AA HL,15.0,3.0,4.0
18772,Math AA HL,12.4,18.6,2.0
18773,Physics HL,12.1,13.4,4.0
18774,Math AA HL,9.6,21.6,2.0
18775,French B SL,17.4,8.9,6.0
18776,Econ SL,11.7,5.7,6.0
18777,Eng A Lit SL,19.8,3.2,7.0
18778,Physics HL,13.9,8.7,5.0
18779,Econ SL,9.7,9.6,4.0
18780,Math AA HL,13.8,5.0,4.0
18781,Physics HL,12.9,27.6,4.0
18782,French B SL,20.0,10.2,7.0
18783,Physics HL,13.2,18.2,4.0
18784,Physics HL,13.6,9.7,3.0
18785,Econ SL,22.1,3.8,7.0
18786,Chem HL,17.5,13.3,5.0
18787,Chem HL,23.3,2.6,7.0
18788,Chem HL,21.3,9.1,7.0
18789,Chem HL,10.6,5.1,5.0
18790,Eng A Lit SL,19.9,1.6,7.0
18791,French B SL,22.6,5.3,7.0
18792,Physics HL,22.7,3.7,7.0
18793,Econ SL,19.9,1.2,7.0
18794,French B SL,19.8,17.4,7.0
18795,Physics HL,13.5,6.9,3.0
18796,Econ SL,10.8,4.3,7.0
18797,Chem HL,13.2,7.0,6.0
18798,Eng A Lit SL,6.7,14.0,5.0
18799,Physics HL,21.7,0.2,5.0
18800,Physics HL,13.6,7.9,5.0
18801,Math AA HL,21.5,6.5,6.0
18802,Eng A Lit SL,8.8,22.4,3.0
18803,Eng A Lit SL,20.4,8.1,6.0
18804,Eng A Lit SL,12.5,1.5,6.0
18805,French B SL,8.6,4.9,6.0
18806,Chem HL,23.1,9.7,6.0
18807,Math AA HL,20.5,0.5,5.0
18808,French B SL,16.1,21.6,6.0
18809,Econ SL,15.2,0.7,7.0
18810,Chem HL,17.2,0.3,6.0
18811,Physics HL,16.0,0.0,5.0
18812,Math AA HL,11.0,11.5,3.0
18813,French B SL,12.9,6.1,6.0
18814,Math AA HL,24.8,1.1,6.0
18815,Chem HL,28.4,19.4,7.0
18816,Econ SL,22.8,2.3,7.0
18817,Econ SL,17.4,4.0,6.0
18818,French B SL,13.3,2.0,6.0
18819,Econ SL,11.0,26.1,4.0
18820,French B SL,11.3,14.2,5.0
18821,Math AA HL,12.2,12.9,5.0
18822,Physics HL,25.8,0.4,6.0
18823,Physics HL,24.0,7.4,6.0
18824,Physics HL,18.7,8.6,5.0
18825,Chem HL,10.2,4.8,4.0
18826,Math AA HL,19.5,3.9,5.0
18827,Econ SL,13.8,19.1,6.0
18828,Chem HL,4.2,0.2,4.0
18829,Chem HL,16.4,9.8,6.0
18830,Econ SL,10.8,5.0,5.0
18831,Physics HL,11.0,11.0,3.0
18832,Physics HL,13.7,2.2,5.0
18833,Physics HL,12.5,2.7,5.0
18834,Econ SL,14.8,8.8,6.0
18835,Math AA HL,14.6,39.1,3.0
18836,Math AA HL,5.6,36.8,1.0
18837,Econ SL,22.6,2.9,7.0
18838,Physics HL,10.1,1.1,6.0
18839,Chem HL,10.2,8.9,6.0
18840,Math AA HL,13.4,5.4,4.0
18841,French B SL,14.5,14.3,7.0
18842,Chem HL,22.3,7.5,5.0
18843,Econ SL,16.3,7.1,7.0
18844,Chem HL,17.8,10.4,5.0
18845,Eng A Lit SL,16.4,1.4,7.0
18846,Math AA HL,16.2,11.3,5.0
18847,French B SL,16.5,6.7,7.0
18848,Math AA HL,5.3,17.2,2.0
18849,Chem HL,13.8,1.5,6.0
18850,Econ SL,20.8,3.6,7.0
18851,Math AA HL,34.7,30.0,6.0
18852,Chem HL,9.0,8.1,4.0
18853,French B SL,17.1,26.5,7.0
18854,Chem HL,12.1,11.7,5.0
18855,Econ SL,25.2,26.1,7.0
18856,Physics HL,8.2,3.8,4.0
18857,Econ SL,18.1,0.9,7.0
18858,Chem HL,8.0,16.2,3.0
18859,Physics HL,13.4,16.3,4.0
18860,French B SL,14.8,9.6,6.0
18861,French B SL,20.3,8.7,6.0
18862,Chem HL,9.6,24.6,3.0
18863,Physics HL,18.3,1.9,5.0
18864,Chem HL,15.1,9.6,6.0
18865,French B SL,16.4,0.5,7.0
18866,Physics HL,19.8,1.5,5.0
18867,Eng A Lit SL,8.6,5.7,4.0
18868,Eng A Lit SL,19.1,17.2,5.0
18869,French B SL,12.2,13.2,5.0
18870,Econ SL,20.5,36.5,6.0
18871,Physics HL,16.7,0.5,6.0
18872,Chem HL,14.0,4.8,5.0
18873,Econ SL,12.0,1.7,6.0
18874,Econ SL,19.1,0.4,7.0
18875,French B SL,21.3,3.1,7.0
18876,French B SL,12.3,2.8,7.0
18877,Math AA HL,9.3,5.4,5.0
18878,Econ SL,18.5,1.5,7.0
18879,Econ SL,7.8,6.7,5.0
18880,Chem HL,8.5,25.3,4.0
18881,Chem HL,9.7,13.8,4.0
18882,Eng A Lit SL,12.9,18.5,5.0
18883,Math AA HL,8.3,16.3,3.0
18884,Econ SL,5.3,4.9,5.0
18885,Chem HL,9.3,12.3,3.0
18886,Econ SL,18.2,14.0,7.0
18887,Chem HL,8.6,2.3,6.0
18888,Eng A Lit SL,13.3,19.7,5.0
18889,Math AA HL,24.7,6.1,5.0
18890,Math AA HL,14.8,0.2,4.0
18891,Physics HL,16.7,10.3,5.0
18892,Econ SL,10.3,11.3,7.0
18893,French B SL,25.8,8.0,7.0
18894,Physics HL,12.3,2.4,5.0
18895,Math AA HL,13.9,6.6,4.0
18896,Econ SL,21.6,5.1,7.0
18897,Eng A Lit SL,14.1,36.8,5.0
18898,Physics HL,15.2,17.4,5.0
18899,Eng A Lit SL,13.6,14.4,6.0
18900,Math AA HL,13.6,2.0,5.0
18901,Econ SL,16.9,4.0,7.0
18902,Eng A Lit SL,17.8,4.8,6.0
18903,Physics HL,11.8,6.8,4.0
18904,Math AA HL,11.2,0.3,3.0
18905,Math AA HL,12.0,9.0,3.0
18906,Physics HL,8.0,4.4,4.0
18907,Econ SL,7.0,8.2,4.0
18908,French B SL,16.5,0.1,7.0
18909,Physics HL,19.7,3.9,6.0
18910,Physics HL,19.4,14.6,5.0
18911,Econ SL,3.1,7.0,5.0
18912,Chem HL,13.8,15.6,5.0
18913,Math AA HL,9.5,12.0,3.0
18914,Chem HL,15.7,19.3,5.0
18915,Chem HL,12.9,0.1,6.0
18916,Chem HL,18.0,3.0,6.0
18917,Eng A Lit SL,14.9,8.0,6.0
18918,Physics HL,5.5,28.3,2.0
18919,Chem HL,10.2,11.4,3.0
18920,Eng A Lit SL,15.0,6.1,5.0
18921,Eng A Lit SL,15.5,1.4,7.0
18922,Math AA HL,8.0,6.8,4.0
18923,Physics HL,7.3,5.8,4.0
18924,Econ SL,15.3,15.1,6.0
18925,French B SL,8.0,5.3,5.0
18926,Physics HL,6.7,3.8,4.0
18927,Eng A Lit SL,12.8,0.9,5.0
18928,Physics HL,12.6,0.5,5.0
18929,Math AA HL,10.6,5.8,3.0
18930,Physics HL,11.5,4.3,4.0
18931,Eng A Lit SL,15.1,8.1,5.0
18932,Eng A Lit SL,11.4,12.4,5.0
18933,Chem HL,15.4,0.4,5.0
18934,Eng A Lit SL,13.1,6.9,6.0
18935,Math AA HL,15.8,19.8,4.0
18936,Eng A Lit SL,19.4,6.1,6.0
18937,Physics HL,19.2,7.4,6.0
18938,Econ SL,21.4,6.7,7.0
18939,Econ SL,19.2,4.9,7.0
18940,Econ SL,16.2,1.2,6.0
18941,French B SL,12.8,1.4,7.0
18942,Eng A Lit SL,13.1,2.0,5.0
18943,Econ SL,10.6,15.7,6.0
18944,Math AA HL,15.0,3.2,6.0
18945,Math AA HL,18.5,29.6,4.0
18946,Econ SL,11.4,16.6,5.0
18947,Math AA HL,14.8,11.5,5.0
18948,Econ SL,11.6,12.7,4.0
18949,Math AA HL,16.0,0.5,6.0
18950,Physics HL,12.3,8.4,5.0
18951,Chem HL,11.3,28.3,2.0
18952,French B SL,11.6,0.4,7.0
18953,Econ SL,17.5,3.4,7.0
18954,Chem HL,14.5,0.5,6.0
18955,Chem HL,12.9,8.4,6.0
18956,Chem HL,16.3,1.2,6.0
18957,Physics HL,12.9,6.5,4.0
18958,French B SL,20.6,12.7,7.0
18959,Eng A Lit SL,10.1,1.8,5.0
18960,Eng A Lit SL,14.1,14.1,5.0
